0.91086,0.90237,0.91179,0.89512,0.89512
0.93168,0.87117,0.9112,0.89681,0.89512
0.93168,0.91594,0.91715,0.9179,0.89512
0.93168,0.87861,0.91466,0.92451,0.92428
0.93168,0.92457,0.90517,0.92451,0.92221
0.93168,0.91338,0.87658,0.91231,0.92027
0.93168,0.92257,0.73192,0.91231,0.91892
0.93168,0.908,0.88758,0.889,0.91892
0.93168,0.908,0.80392,0.91725,0.9147
0.93168,0.91869,0.89982,0.91725,0.9147
